id	Case_no	Accession	Host	Sample_type	Preferred_date	Date_source	Barangay	Municipality	Municipality_std	Province	Province_std	Region	Region_std	Latitude	Longitude	Source	Author	Pubmed	Genome_coverage	Host_scientific	Host_common	Host_type	Major_Island	seq_name	phylogenetic_clade	decimal_date
RADDL4B-24-069__20-Mar-2024	M-77	NA	Dog	NA	45371	date_collected	Barangay I	Buenavista	Marinduque-Buenavista	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.2559971	121.941807	speedier	NA	NA	0.9885	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-069	AL_Asian_SEA4	2024.21585
RADDL4B-24-073__20-Jul-2024	M-81	NA	Dog	NA	45493	date_collected	Bangbangalon	Boac	Marinduque-Boac	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.4384898	121.827611	speedier	NA	NA	0.9886	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-073	AL_Asian_SEA4	2024.54918
RADDL4B-24-074__20-Nov-2024	M-82	NA	Dog	NA	45616	date_collected	Caigangan	Buenavista	Marinduque-Buenavista	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.2621223	121.934273	speedier	NA	NA	0.9889	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-074	AL_Asian_SEA4	2024.88525
RADDL4B-24-076__20-Jul-2024	M-84	NA	Dog	NA	45493	date_collected	Barangay I	Buenavista	Marinduque-Buenavista	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.2559971	121.941807	speedier	NA	NA	0.9884	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-076	AL_Asian_SEA4	2024.54918
RADDL4B-24-078__20-Dec-2024	M-86	NA	Dog	NA	45646	date_collected	Barangay II	Buenavista	Marinduque-Buenavista	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.2546321	121.944846	speedier	NA	NA	0.9884	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-078	AL_Asian_SEA4	2024.96721
RADDL4B-24-081__15-Apr-2024	M-88	NA	Dog	NA	45397	date_collected	Buangan	Torrijos	Marinduque-Torrijos	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.3130509	122.053706	speedier	NA	NA	0.9882	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-081	AL_Asian_SEA4	2024.28689
RADDL4B-24-099__20-Mar-2024	R-84	NA	Dog	NA	45371	date_collected	Poctoy	Odiongan	Romblon-Odiongan	Romblon	Romblon	MIMIROPA	Mimaropa Region	12.4086737	122.002251	speedier	NA	NA	0.9876	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-099	AL_Asian_SEA4	2024.21585
RADDL4B-24-098__30-Apr-2024	R-83	NA	Dog	NA	45412	date_collected	Pili	San Fernando	Romblon-San Fernando	Romblon	Romblon	MIMIROPA	Mimaropa Region	12.3202302	122.598893	speedier	NA	NA	0.9878	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-098	AL_Asian_SEA4	2024.32787
RADDL4B-24-097__26-Apr-2024	R-82	NA	Dog	NA	45408	date_collected	Bonlao	Alcantara	Romblon-Alcantara	Romblon	Romblon	MIMIROPA	Mimaropa Region	12.3144066	122.048143	speedier	NA	NA	0.9878	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-097	AL_Asian_SEA4	2024.31694
RADDL4B-24-096__15-Apr-2024	R-81	NA	Dog	NA	45397	date_collected	Tumingad	Odiongan	Romblon-Odiongan	Romblon	Romblon	MIMIROPA	Mimaropa Region	12.4371876	122.042943	speedier	NA	NA	0.9874	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-096	AL_Asian_SEA4	2024.28689
RADDL4B-24-095__20-Mar-2024	R-80	NA	Dog	NA	45371	date_collected	Malilico	Odiongan	Romblon-Odiongan	Romblon	Romblon	MIMIROPA	Mimaropa Region	12.3452845	121.972738	speedier	NA	NA	0.9875	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-095	AL_Asian_SEA4	2024.21585
RADDL4B-24-018__01-Feb-2024	M-43	NA	Dog	NA	45323	date_collected	Barangay IV	Buenavista	Marinduque-Buenavista	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.2522241	121.948204	speedier	NA	NA	0.9708	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-018	AL_Asian_SEA4	2024.0847
RADDL4B-24-014__29-Jan-2024	M-35	NA	Dog	NA	45320	date_collected	Masiga	Gasan	Marinduque-Gasan	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.358719	121.825508	speedier	NA	NA	0.9878	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-014	AL_Asian_SEA4	2024.0765
RADDL4B-24-009__29-Jan-2024	OM-46	NA	Dog	NA	45320	date_collected	Balatero	Puerto Galera	Oriental Mindoro-Baco	Oriental Mindoro	Oriental Mindoro	MIMIROPA	Mimaropa Region	13.3469374	120.883626	speedier	NA	NA	0.9873	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-009	AL_Asian_SEA4	2024.0765
RADDL4B-24-138__20-Jun-2024	R-109	NA	Dog	NA	45463	date_collected	Agutay	Magdiwang	Romblon-Magdiwang	Romblon	Romblon	MIMIROPA	Mimaropa Region	12.4602661	122.448777	speedier	NA	NA	0.9877	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-138	AL_Asian_SEA4	2024.46721
RADDL4B-24-154__15-Jul-2024	R-111	NA	Dog	NA	45488	date_collected	Cambajao	Cajidiocan	Romblon-Cajidiocan	Romblon	Romblon	MIMIROPA	Mimaropa Region	12.368304	122.669873	speedier	NA	NA	0.9878	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-154	AL_Asian_SEA4	2024.53552
RADDL4B-24-155__11-Jul-2024	R-110	NA	Dog	NA	45484	date_collected	Taclobo	San Fernando	Romblon-San Fernando	Romblon	Romblon	MIMIROPA	Mimaropa Region	12.3622273	122.575374	speedier	NA	NA	0.9877	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-155	AL_Asian_SEA4	2024.52459
RADDL4B-24-100__24-Apr-2024	M-98	NA	Dog	NA	45406	date_collected	Caigangan	Buenavista	Marinduque-Buenavista	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.2621223	121.934273	speedier	NA	NA	0.9708	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-100	AL_Asian_SEA4	2024.31148
RADDL4B-24-112__16-May-2024	R-88	NA	Dog	NA	45428	date_collected	Pili	Looc	Romblon-Looc	Romblon	Romblon	MIMIROPA	Mimaropa Region	12.3030336	122.004635	speedier	NA	NA	0.988	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-112	AL_Asian_SEA4	2024.37158
RADDL4B-24-113__20-Aug-2024	R-89	NA	Dog	NA	45524	date_collected	Limon Norte	Looc	Romblon-Looc	Romblon	Romblon	MIMIROPA	Mimaropa Region	12.3220189	122.02192	speedier	NA	NA	0.9884	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-113	AL_Asian_SEA4	2024.63388
RADDL4B-24-114__18-May-2024	R-90	NA	Dog	NA	45430	date_collected	Mahabang Baybay	San Agustin	Romblon-San Agustin	Romblon	Romblon	MIMIROPA	Mimaropa Region	12.6389756	122.150336	speedier	NA	NA	0.9873	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-114	AL_Asian_SEA4	2024.37705
RADDL4B-24-116__13-May-2024	R-91	NA	Dog	NA	45425	date_collected	Tugdan	Alcantara	Romblon-Alcantara	Romblon	Romblon	MIMIROPA	Mimaropa Region	12.3272699	122.070177	speedier	NA	NA	0.9872	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-116	AL_Asian_SEA4	2024.36339
RADDL4B-24-117__20-Aug-2024	R-92	NA	Dog	NA	45524	date_collected	Tabobo-An	Odiongan	Romblon-Odiongan	Romblon	Romblon	MIMIROPA	Mimaropa Region	12.3661296	121.992457	speedier	NA	NA	0.9879	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-117	AL_Asian_SEA4	2024.63388
RADDL4B-24-121__20-Sep-2024	M-107	NA	Dog	NA	45555	date_collected	Barangay II	Buenavista	Marinduque-Buenavista	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.2546321	121.944846	speedier	NA	NA	0.9882	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-121	AL_Asian_SEA4	2024.71858
RADDL4B-24-122__20-Oct-2024	M-108	NA	Dog	NA	45585	date_collected	Bangbangalon	Boac	Marinduque-Boac	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.4384898	121.827611	speedier	NA	NA	0.988	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-122	AL_Asian_SEA4	2024.80055
RADDL4B-24-153__25-Jul-2024	OM-92	NA	Dog	NA	45498	date_collected	Camilmil	Calapan City	Oriental Mindoro-Calapan City	Oriental Mindoro	Oriental Mindoro	MIMIROPA	Mimaropa Region	13.4011878	121.183323	speedier	NA	NA	0.9708	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-153	AL_Asian_SEA4	2024.56284
RADDL4B-24-156__26-Jul-2024	R-113	NA	Dog	NA	45499	date_collected	Calagonsao	Alcantara	Romblon-Alcantara	Romblon	Romblon	MIMIROPA	Mimaropa Region	12.3475554	122.079255	speedier	NA	NA	0.971	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-156	AL_Asian_SEA4	2024.56557
RADDL4B-24-157__08-Jul-2024	R-112	NA	Dog	NA	45481	date_collected	San Isidro	Alcantara	Romblon-Alcantara	Romblon	Romblon	MIMIROPA	Mimaropa Region	12.291929	122.052742	speedier	NA	NA	0.9531	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-157	AL_Asian_SEA4	2024.51639
RADDL4B-24-173__20-Aug-2024	OM-80	NA	Dog	NA	45524	date_collected	Poblacion IV	Victoria	Oriental Mindoro-Baco	Oriental Mindoro	Oriental Mindoro	MIMIROPA	Mimaropa Region	13.1910137	121.284114	speedier	NA	NA	0.9285	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-173	AL_Asian_SEA4	2024.63388
RADDL4B-24-174__22-Nov-2024	OM-81	NA	Dog	NA	45618	date_collected	Maligaya	Gloria	Oriental Mindoro-Baco	Oriental Mindoro	Oriental Mindoro	MIMIROPA	Mimaropa Region	12.9784386	121.47699	speedier	NA	NA	0.954	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-174	AL_Asian_SEA4	2024.89071
RADDL4B-24-178__15-Jul-2024	M-132	NA	Dog	NA	45488	date_collected	Barangay I	Buenavista	Marinduque-Buenavista	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.255314	121.940796	speedier	NA	NA	0.9875	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-178	AL_Asian_SEA4	2024.53552
RADDL4B-24-180__22-Aug-2024	M-131	NA	Dog	NA	45526	date_collected	Sawi	Boac	Marinduque-Boac	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.440701	121.854599	speedier	NA	NA	0.9884	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-180	AL_Asian_SEA4	2024.63934
RADDL4B-24-181__09-Sep-2024	M-134	NA	Dog	NA	45544	date_collected	Yook	Buenavista	Marinduque-Buenavista	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.223896	121.981628	speedier	NA	NA	0.9882	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-181	AL_Asian_SEA4	2024.68852
RADDL4B-24-183__20-Nov-2024	M-127	NA	Dog	NA	45616	date_collected	Tawiran	Santa Cruz	Marinduque-Santa Cruz	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.462624	122.076691	speedier	NA	NA	0.9325	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-183	AL_Asian_SEA4	2024.88525
RADDL4B-24-185__20-Nov-2024	R-121	NA	Dog	NA	45616	date_collected	Poblacion	Cajidiocan	Romblon-Cajidiocan	Romblon	Romblon	MIMIROPA	Mimaropa Region	12.3738159	122.680201	speedier	NA	NA	0.9875	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-185	AL_Asian_SEA4	2024.88525
RADDL4B-24-186__20-Dec-2024	R-120	NA	Dog	NA	45646	date_collected	Poblacion	Magdiwang	Romblon-Magdiwang	Romblon	Romblon	MIMIROPA	Mimaropa Region	12.49081	122.508179	speedier	NA	NA	0.9358	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-186	AL_Asian_SEA4	2024.96721
RADDL4B-24-187__20-Nov-2024	R-122	NA	Dog	NA	45616	date_collected	Poblacion	Magdiwang	Romblon-Magdiwang	Romblon	Romblon	MIMIROPA	Mimaropa Region	12.49081	122.508179	speedier	NA	NA	0.9886	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-187	AL_Asian_SEA4	2024.88525
RADDL4B-24-188__29-Nov-2024	R-119	NA	Dog	NA	45625	date_collected	Ipil	Magdiwang	Romblon-Magdiwang	Romblon	Romblon	MIMIROPA	Mimaropa Region	12.4730566	122.475619	speedier	NA	NA	0.9878	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-188	AL_Asian_SEA4	2024.90984
RADDL4B-25-005__17-Dec-2024	M-137	NA	Dog	NA	45643	date_collected	Bahi	Gasan	Marinduque-Gasan	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.368669	121.834976	speedier	NA	NA	0.9537	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-25-005	AL_Asian_SEA4	2024.95902
RADDL4B-25-006__20-Dec-2024	M-138	NA	Dog	NA	45646	date_collected	Ihatub	Boac	Marinduque-Boac	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.425975	121.829941	speedier	NA	NA	0.9537	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-25-006	AL_Asian_SEA4	2024.96721
RADDL4B-25-008__04-Jan-2025	M-140	NA	Cow	NA	45661	date_collected	Bocboc	Mogpog	Marinduque-Mogpog	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.471229	121.931534	speedier	NA	NA	0.9539	Bos taurus	Cow	Livestock	Luzon	RADDL4B-25-008	AL_Asian_SEA4	2025.00822
RADDL4B-25-009__09-Jan-2025	M-141	NA	Dog	NA	45666	date_collected	Bunganay	Boac	Marinduque-Boac	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.397696	121.847771	speedier	NA	NA	0.9313	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-25-009	AL_Asian_SEA4	2025.02192
RADDL4B-25-017__07-Mar-2025	OC-16	NA	Dog	NA	45723	date_collected	Rumbang	Rizal	Occidental Mindoro-Rizal	Occidental Mindoro	Occidental Mindoro	MIMIROPA	Mimaropa Region	12.4726457	120.967584	speedier	NA	NA	0.9869	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-25-017	AL_Asian_SEA4	2025.17808
RADDL4B-24-151__08-Jul-2024	M-124	NA	Dog	NA	45481	date_collected	Angas	Santa Cruz	Marinduque-Santa Cruz	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.440175	122.105919	speedier	NA	NA	0.91443178	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-151	AL_Asian_SEA4	2024.51639
RADDL4B-23-089__20-Jul-2023	M-14	NA	Dog	NA	45127	date_collected	Maligaya	Boac	Marinduque-Boac	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.4744421	121.840682	speedier	NA	NA	0.95097218	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-23-089	AL_Asian_SEA4	2023.54795
RADDL4B-23-092__07-Dec-2023	M-15	NA	Dog	NA	45267	date_collected	Balimbing	Boac	Marinduque-Boac	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.4369402	121.882127	speedier	NA	NA	0.95072075	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-23-092	AL_Asian_SEA4	2023.93151
RADDL4B-23-094__28-Nov-2023	M-21	NA	Dog	NA	45258	date_collected	Maligaya	Boac	Marinduque-Boac	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.4744421	121.840682	speedier	NA	NA	0.9146832	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-23-094	AL_Asian_SEA4	2023.90685
RADDL4B-24-007__17-Jan-2024	OM-45	NA	Dog	NA	45308	date_collected	Poblacion	Bansud	Oriental Mindoro-Bansud	Oriental Mindoro	Oriental Mindoro	MIMIROPA	Mimaropa Region	12.8465257	121.461142	speedier	NA	NA	0.97024807	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-007	AL_Asian_SEA4	2024.04372
RADDL4B-24-013__16-Jan-2024	M-34	NA	Dog	NA	45307	date_collected	Buangan	Torrijos	Marinduque-Torrijos	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.3130509	122.053706	speedier	NA	NA	0.95038552	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-013	AL_Asian_SEA4	2024.04098
RADDL4B-24-030__17-Feb-2024	M-49	NA	Dog	NA	45339	date_collected	Barangay I	Buenavista	Marinduque-Buenavista	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.2559971	121.941807	speedier	NA	NA	0.98751257	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-030	AL_Asian_SEA4	2024.12842
RADDL4B-24-048__07-Mar-2024	M-62	NA	Dog	NA	45358	date_collected	Daykitin	Buenavista	Marinduque-Buenavista	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.2738268	121.922813	speedier	NA	NA	0.94979886	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-048	AL_Asian_SEA4	2024.18033
RADDL4B-24-052__29-Mar-2024	OM-57	NA	Dog	NA	45380	date_collected	Poblacion	Mansalay	Oriental Mindoro-Baco	Oriental Mindoro	Oriental Mindoro	MIMIROPA	Mimaropa Region	12.5348377	121.438579	speedier	NA	NA	0.98835065	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-052	AL_Asian_SEA4	2024.24044
RADDL4B-24-062__20-Jan-2024	M-74	NA	Dog	NA	45311	date_collected	Masiga	Gasan	Marinduque-Gasan	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.358719	121.825508	speedier	NA	NA	0.90253101	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-062	AL_Asian_SEA4	2024.05191
RADDL4B-24-080__18-Apr-2024	OM-58	NA	Dog	NA	45400	date_collected	Baruyan	Calapan City	Oriental Mindoro-Calapan City	Oriental Mindoro	Oriental Mindoro	MIMIROPA	Mimaropa Region	13.3591936	121.135951	speedier	NA	NA	0.9704995	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-080	AL_Asian_SEA4	2024.29508
RADDL4B-24-093__29-Apr-2024	OM-61	NA	Dog	NA	45411	date_collected	B. Del Mundo	Mansalay	Oriental Mindoro-Baco	Oriental Mindoro	Oriental Mindoro	MIMIROPA	Mimaropa Region	12.5319119	121.464564	speedier	NA	NA	0.98843446	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-093	AL_Asian_SEA4	2024.32514
RADDL4B-24-107__20-Mar-2024	M-105	NA	Dog	NA	45371	date_collected	Daykitin	Buenavista	Marinduque-Buenavista	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.2738268	121.922813	speedier	NA	NA	0.95030171	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-107	AL_Asian_SEA4	2024.21585
RADDL4B-24-125__13-May-2024	M-111	NA	Dog	NA	45425	date_collected	Yook	Buenavista	Marinduque-Buenavista	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.2242869	121.985177	speedier	NA	NA	0.98717734	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-125	AL_Asian_SEA4	2024.36339
RADDL4B-24-127__16-May-2024	M-113	NA	Dog	NA	45428	date_collected	Caigangan	Buenavista	Marinduque-Buenavista	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.2621223	121.934273	speedier	NA	NA	0.97066711	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-127	AL_Asian_SEA4	2024.37158
H24-028__27-Mar-2024	H24-028	NA	Human	NA	45378	date_collected	Barangay 7	San Jose	Occidental Mindoro-San Jose	Occidental Mindoro	Occidental Mindoro	MIMIROPA	Mimaropa Region	12.3494949	121.073921	speedier	NA	NA	0.95600067	Homo sapiens	Human	Human	Luzon	H24-028	AL_Asian_SEA4	2024.23497
RADDL4B-23-065__23-Oct-2023	M-4	NA	Dog	NA	45222	date_collected	Laylay	Boac	Marinduque-Boac	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.4366813	121.820382	speedier	NA	NA	0.97175662	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-23-065	AL_Asian_SEA4	2023.80822
RADDL4B-24-162__27-Sep-2024	OM-75	NA	Dog	NA	45562	date_collected	Ilaya	Calapan City	Oriental Mindoro-Calapan City	Oriental Mindoro	Oriental Mindoro	MIMIROPA	Mimaropa Region	13.4115828	121.193889	speedier	NA	NA	0.9878478	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-162	AL_Asian_SEA4	2024.7377
RADDL4B-24-184__19-Nov-2024	M-135	NA	Dog	NA	45615	date_collected	Bangbang	Gasan	Marinduque-Gasan	Marinduque	Marinduque	MIMIROPA	Mimaropa Region	13.343593	121.838409	speedier	NA	NA	0.98876969	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-24-184	AL_Asian_SEA4	2024.88251
RADDL4B-25-022__20-Dec-2025	R-127	NA	Dog	NA	46011	date_collected	Poblacion	Ferrol	Romblon-Ferrol	Romblon	Romblon	MIMIROPA	Mimaropa Region	12.3364554	121.947095	speedier	NA	NA	0.96614147	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-25-022	AL_Asian_SEA4	2025.96712
RADDL4B-25-032__06-Jun-2025	OM-102	NA	Dog	NA	45814	date_collected	Balete	Gloria	Oriental Mindoro-Baco	Oriental Mindoro	Oriental Mindoro	MIMIROPA	Mimaropa Region	12.9399052	121.476389	speedier	NA	NA	0.96689574	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-25-032	AL_Asian_SEA4	2025.4274
RADDL4B-25-039__21-Jul-2025	OM-109	NA	Dog	NA	45859	date_collected	Parang	Calapan City	Oriental Mindoro-Calapan City	Oriental Mindoro	Oriental Mindoro	MIMIROPA	Mimaropa Region	13.4059308	121.212655	speedier	NA	NA	0.93563527	Canis lupus familiaris	Dog	Domestic	Luzon	RADDL4B-25-039	AL_Asian_SEA4	2025.55068
KX148263__01-Jan-1994	NA	KX148263	dog	brain	34335	date_collected	NA	NA	NA		NA	NA	NA	NA	NA	vgtk	"Troupin,C., Dacheux,L., Tanguy,M., Blanc,H., Bouchier,C., Vignuzzi,M., Bourhy,H."	NA	0.98893731	Canis lupus familiaris	Dog	Domestic	NA	KX148263	AL_Asian_SEA4	1994
KX148262__01-Jan-1994	NA	KX148262	dog	brain	34335	date_collected	NA	NA	NA		NA	NA	NA	NA	NA	vgtk	"Troupin,C., Dacheux,L., Tanguy,M., Blanc,H., Bouchier,C., Vignuzzi,M., Bourhy,H."	NA	0.98893731	Canis lupus familiaris	Dog	Domestic	NA	KX148262	AL_Asian_SEA4	1994
KX148261__01-Jan-1994	NA	KX148261	dog	brain	34335	date_collected	NA	NA	NA		NA	NA	NA	NA	NA	vgtk	"Troupin,C., Dacheux,L., Tanguy,M., Blanc,H., Bouchier,C., Vignuzzi,M., Bourhy,H."	NA	0.98893731	Canis lupus familiaris	Dog	Domestic	NA	KX148261	AL_Asian_SEA4	1994
KX148260__01-Jan-2004	NA	KX148260	dog		37987	date_collected	NA	NA	NA		NA	NA	NA	NA	NA	vgtk	"Troupin,C., Dacheux,L., Tanguy,M., Blanc,H., Bouchier,C., Vignuzzi,M., Bourhy,H."	NA	0.98927254	Canis lupus familiaris	Dog	Domestic	NA	KX148260	AL_Asian_SEA4	2004
KX148259__01-Jan-1994	NA	KX148259	dog	brain	34335	date_collected	NA	NA	NA		NA	NA	NA	NA	NA	vgtk	"Troupin,C., Dacheux,L., Tanguy,M., Blanc,H., Bouchier,C., Vignuzzi,M., Bourhy,H."	NA	0.98918874	Canis lupus familiaris	Dog	Domestic	NA	KX148259	AL_Asian_SEA4	1994
OQ326754__01-Jan-2018	NA	OQ326754	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326754	AL_Asian_SEA4	2018
OQ326753__01-Jan-2018	NA	OQ326753	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326753	AL_Asian_SEA4	2018
OQ326752__01-Jan-2018	NA	OQ326752	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326752	AL_Asian_SEA4	2018
OQ326751__01-Jan-2018	NA	OQ326751	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326751	AL_Asian_SEA4	2018
OQ326750__01-Jan-2018	NA	OQ326750	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326750	AL_Asian_SEA4	2018
