"Sample_ID","Case_no","Accession","Host","Sample_type","Preferred_date","Date_source","Barangay","Municipality","Province","Region","Latitude","Longitude","Source","Author","Pubmed","Genome_coverage"
"R4A-2019-5622",NA,"OR971455","Canis lupus familiaris","brain","05-Aug-2019",NA,NA,NA,"Rizal",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918
"R4A-2019-1033",NA,"OR971454","Canis lupus familiaris","brain","24-Oct-2019",NA,NA,NA,"Quezon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R4A-2019-1023",NA,"OR971453","Canis lupus familiaris","brain","17-Oct-2019",NA,NA,NA,"Quezon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R4A-2019-989",NA,"OR971452","Canis lupus familiaris","brain","03-Oct-2019",NA,NA,NA,"Laguna",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918
"R4A-2019-949",NA,"OR971451","Canis lupus familiaris","brain","25-Sep-2019",NA,NA,NA,"Laguna",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918
"R4A-2019-892",NA,"OR971450","Canis lupus familiaris","brain","09-Sep-2019",NA,NA,NA,"Batangas",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R4A-2019-857",NA,"OR971449","Canis lupus familiaris","brain","27-Aug-2019",NA,NA,NA,"Quezon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R4A-2019-772",NA,"OR971448","Canis lupus familiaris","brain","01-Aug-2019",NA,NA,NA,"Batangas",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2019-472",NA,"OR971447","Canis lupus familiaris","brain","06-May-2019",NA,NA,NA,"Batangas",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R3-2022-0019",NA,"OR971446","Canis lupus familiaris","brain","18-Jan-2022",NA,NA,NA,"Pampanga",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R3-2022-0017",NA,"OR971445","Canis lupus familiaris","brain","13-Jan-2022",NA,NA,NA,"Bulacan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R2-2019-7465",NA,"OR971394","Canis lupus familiaris","brain",NA,NA,NA,NA,"Pangasinan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R2-2019-7027",NA,"OR971393","Canis lupus familiaris","brain","20-Aug-2019",NA,NA,NA,"Cagayan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R1-2022-042",NA,"OR971392","Canis lupus familiaris","brain","21-Apr-2022",NA,NA,NA,"Pangasinan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R1-2022-040",NA,"OR971391","Canis lupus familiaris","brain","18-Apr-2022",NA,NA,NA,"Pangasinan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R1-2022-034",NA,"OR971390","Canis lupus familiaris","brain","04-Apr-2022",NA,NA,NA,"La Union",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R1-2021-166",NA,"OR971389","Canis lupus familiaris","brain","11-Aug-2021",NA,NA,NA,"Pangasinan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918
"R1-2021-165",NA,"OR971388","Canis lupus familiaris","brain","11-Feb-2021",NA,NA,NA,"La Union",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R1-2021-162",NA,"OR971387","Felis catus","brain","29-Oct-2021",NA,NA,NA,"Pangasinan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R1-2021-161",NA,"OR971386","Canis lupus familiaris","brain","28-Oct-2021",NA,NA,NA,"Pangasinan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R1-2019-212",NA,"OR971385","Canis lupus familiaris","brain","06-Nov-2019",NA,NA,NA,"Ilocos Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R1-2019-204",NA,"OR971384","Canis lupus familiaris","brain","21-Oct-2019",NA,NA,NA,"Pangasinan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R1-2019-196",NA,"OR971383","Canis lupus familiaris","brain","15-Oct-2019",NA,NA,NA,"Pangasinan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R1-2019-193",NA,"OR971382","Canis lupus familiaris","brain","01-Oct-2019",NA,NA,NA,"Pangasinan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R1-2019-178",NA,"OR971381","Canis lupus familiaris","brain","10-Sep-2019",NA,NA,NA,"Pangasinan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"NCR-2022-3616",NA,"OR971380","Canis lupus familiaris","brain","28-Sep-2022",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2022-3580",NA,"OR971379","Canis lupus familiaris","brain","23-Sep-2022",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2022-3487",NA,"OR971378","Canis lupus familiaris","brain","16-Sep-2022",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2022-3357",NA,"OR971377","Canis lupus familiaris","brain","08-Sep-2022",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2022-3281",NA,"OR971376","Canis lupus familiaris","brain","05-Sep-2022",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2022-3207",NA,"OR971375","Canis lupus familiaris","brain","30-Aug-2022",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2022-3197",NA,"OR971374","Canis lupus familiaris","brain","26-Aug-2022",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2022-3192",NA,"OR971373","Canis lupus familiaris","brain","26-Aug-2022",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2022-3089",NA,"OR971372","Canis lupus familiaris","brain","22-Aug-2022",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2022-3041",NA,"OR971371","Felis catus","brain","18-Aug-2022",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"NCR-2022-2995",NA,"OR971370","Canis lupus familiaris","brain","15-Aug-2022",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2022-2994",NA,"OR971369","Canis lupus familiaris","brain","15-Aug-2022",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2022-2923",NA,"OR971368","Felis catus","brain","09-Aug-2022",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2022-2918",NA,"OR971367","Canis lupus familiaris","brain","09-Aug-2022",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2022-2837",NA,"OR971366","Canis lupus familiaris","brain","05-Aug-2022",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2022-2610",NA,"OR971365","Canis lupus familiaris","brain","21-Jul-2022",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2022-2209",NA,"OR971364","Canis lupus familiaris","brain","28-Jun-2022",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2022-2199",NA,"OR971363","Canis lupus familiaris","brain","27-Jun-2022",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2022-1961",NA,"OR971362","Canis lupus familiaris","brain","13-Jun-2022",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2022-1945",NA,"OR971361","Canis lupus familiaris","brain","10-Jun-2022",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2021-4011",NA,"OR971360","Canis lupus familiaris","brain","11-May-2021",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"NCR-2021-3901",NA,"OR971359","Canis lupus familiaris","brain","11-Feb-2021",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2021-3654",NA,"OR971358","Canis lupus familiaris","brain","13-Oct-2021",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2021-3600",NA,"OR971357","Canis lupus familiaris","brain","10-Jul-2021",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2020-3323",NA,"OR971356","Canis lupus familiaris","brain","10-Jan-2020",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2020-3257",NA,"OR971355","Canis lupus familiaris","brain","21-Sep-2020",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"NCR-2020-3068",NA,"OR971354","Canis lupus familiaris","brain","24-Aug-2020",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"NCR-2020-2865",NA,"OR971353","Canis lupus familiaris","brain","23-Jul-2020",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"NCR-2020-2625",NA,"OR971352","Canis lupus familiaris","brain","15-Jun-2020",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"NCR-2020-2509",NA,"OR971351","Canis lupus familiaris","brain","31-Mar-2020",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"NCR-2020-1676",NA,"OR971350","Canis lupus familiaris","brain","05-Feb-2020",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"NCR-2019-6661",NA,"OR971349","Canis lupus familiaris","brain","30-Sep-2019",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918
"NCR-2019-6544",NA,"OR971348","Canis lupus familiaris","brain","24-Sep-2019",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918
"NCR-2019-6154",NA,"OR971347","Canis lupus familiaris","brain","05-Sep-2019",NA,NA,NA,"Metro Manila",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"CAR-2022-020",NA,"OR971346","Canis lupus familiaris","brain","16-Mar-2022",NA,NA,NA,"Abra",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"CAR-2022-018",NA,"OR971345","Canis lupus familiaris","brain","03-Oct-2022",NA,NA,NA,"Mountain",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R13-2021-2155",NA,"OR971675","Canis lupus familiaris","brain","20-Oct-2021",NA,NA,NA,"Agusan Del Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R13-2021-2146",NA,"OR971674","Canis lupus familiaris","brain","18-Oct-2021",NA,NA,NA,"Agusan Del Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R13-2021-2136",NA,"OR971673","Canis lupus familiaris","brain","10-Jun-2021",NA,NA,NA,"Butuan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R13-2021-2131",NA,"OR971672","Canis lupus familiaris","brain","15-Sep-2021",NA,NA,NA,"Agusan Del Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R13-2021-2121",NA,"OR971671","Canis lupus familiaris","brain","25-Aug-2021",NA,NA,NA,"Butuan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R13-2021-1748",NA,"OR971670","Canis lupus familiaris","brain","07-May-2021",NA,NA,NA,"Butuan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R13-2021-1745",NA,"OR971669","Canis lupus familiaris","brain","30-Jun-2021",NA,NA,NA,"Butuan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R13-2021-1498",NA,"OR971668","Canis lupus familiaris","brain","30-May-2021",NA,NA,NA,"Butuan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R13-2021-617",NA,"OR971667","Canis lupus familiaris","brain","03-Oct-2021",NA,NA,NA,"Butuan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R12-2021-1087",NA,"OR971666","Canis lupus familiaris","brain","09-Aug-2021",NA,NA,NA,"South Cotabato",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R12-2021-1086",NA,"OR971665","Canis lupus familiaris","brain","09-Aug-2021",NA,NA,NA,"South Cotabato",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R12-2021-954",NA,"OR971664","Canis lupus familiaris","brain","07-Jan-2021",NA,NA,NA,"South Cotabato",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R12-2021-905",NA,"OR971663","Canis lupus familiaris","brain","24-Jun-2021",NA,NA,NA,"North Cotabato",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R12-2021-384",NA,"OR971662","Canis lupus familiaris","brain","03-Sep-2021",NA,NA,NA,"South Cotabato",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R12-2021-339",NA,"OR971661","Canis lupus familiaris","brain","03-Mar-2021",NA,NA,NA,"North Cotabato",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R12-2021-280",NA,"OR971660","Canis lupus familiaris","brain","23-Feb-2021",NA,NA,NA,"Sultan Kudarat",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R12-2021-244",NA,"OR971659","Canis lupus familiaris","brain","18-Feb-2021",NA,NA,NA,"North Cotabato",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R12-2021-237",NA,"OR971658","Canis lupus familiaris","brain","15-Sep-2021",NA,NA,NA,"South Cotabato",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R12-2021-232",NA,"OR971657","Canis lupus familiaris","brain","16-Feb-2021",NA,NA,NA,"South Cotabato",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R12-2021-176",NA,"OR971656","Canis lupus familiaris","brain","02-Feb-2021",NA,NA,NA,"Cotabato",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R12-2021-175",NA,"OR971655","Canis lupus familiaris","brain","02-Feb-2021",NA,NA,NA,"North Cotabato",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R12-2021-100",NA,"OR971654","Canis lupus familiaris","brain","19-Jan-2021",NA,NA,NA,"Sultan Kudarat",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R12-2021-063",NA,"OR971653","Canis lupus familiaris","brain","11-Aug-2021",NA,NA,NA,"Cotabato",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R12-2021-047",NA,"OR971652","Canis lupus familiaris","brain","11-Jan-2021",NA,NA,NA,"Sultan Kudarat",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R12-2021-033",NA,"OR971651","Canis lupus familiaris","brain","01-Nov-2021",NA,NA,NA,"South Cotabato",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R12-2021-020",NA,"OR971650","Canis lupus familiaris","brain","05-Jan-2021",NA,NA,NA,"Sultan Kudarat",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R12-2019-0861",NA,"OR971649","Canis lupus familiaris","brain","07-Nov-2019",NA,NA,NA,"Cotabato",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R12-2019-0699",NA,"OR971648","Canis lupus familiaris","brain","05-Sep-2019",NA,NA,NA,"South Cotabato",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R12-2019-0684",NA,"OR971647","Felis catus","brain","27-Aug-2019",NA,NA,NA,"South Cotabato",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R12-2019-0637",NA,"OR971646","Canis lupus familiaris","brain","02-Aug-2019",NA,NA,NA,"Sultan Kudarat",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R12-2019-0611",NA,"OR971645","Canis lupus familiaris","brain","23-Jul-2019",NA,NA,NA,"Sarangani",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"153",NA,NA,"Canis familiaris",NA,"17-May-2018",NA,"Paulog","Ligao City","Albay","Bicol Region",13.18230598,123.4944229,"phd",NA,NA,NA
"4A-22-104",NA,NA,"Canis familiaris",NA,"25-Jan-2022",NA,"Sabang","Lipa City","Batangas","Calabarzon",13.94086577,121.1746864,"phd",NA,NA,NA
"4A-22-171",NA,NA,"Canis familiaris",NA,"06-Feb-2022",NA,"Buenavista","General Trias","Cavite","Calabarzon",14.32966619,120.8999068,"phd",NA,NA,NA
"4A-22-203",NA,NA,"Canis familiaris",NA,"11-Feb-2022",NA,"Guiang-Guiang","Lucena","Quezon","Calabarzon",13.93834754,121.6153593,"phd",NA,NA,NA
"4A-22-40",NA,NA,"Canis familiaris",NA,"10-Jan-2022",NA,"-","Batangas  City","Batangas","Calabarzon",13.7207195,121.103796,"phd",NA,NA,NA
"4A-22-98",NA,NA,"Canis familiaris",NA,"22-Jan-2022",NA,"Baguio","Tayabas City","Quezon","Calabarzon",14.04055469,121.6122459,"phd",NA,NA,NA
"4B-21-126",NA,NA,"Canis familiaris",NA,"26-Jan-2021",NA,"Sapul","Calapan City","Oriental Mindoro","Southwestern Tagalog Region",13.33178512,121.1780294,"phd",NA,NA,NA
"4B-21-29",NA,NA,"Canis familiaris",NA,"09-Feb-2021",NA,"San Narciso","Victoria","Oriental Mindoro","Southwestern Tagalog Region",13.14368391,121.2438544,"phd",NA,NA,NA
"4B-21-310",NA,NA,"Canis familiaris",NA,"10-Mar-2021",NA,"Tabinay","Puerto Galera","Oriental Mindoro","Southwestern Tagalog Region",13.39217641,120.8953101,"phd",NA,NA,NA
"4B-21-35",NA,NA,"Canis familiaris",NA,"05-Mar-2021",NA,"Tabinay","Puerto Galera","Oriental Mindoro","Southwestern Tagalog Region",13.39217641,120.8953101,"phd",NA,NA,NA
"4B-21-412",NA,NA,"Canis familiaris",NA,"12-Apr-2021",NA,"Sto Nino","Puerto Galera","Oriental Mindoro","Southwestern Tagalog Region",13.39217641,120.8953101,"phd",NA,NA,NA
"4B-21-421",NA,NA,"Canis familiaris",NA,"14-Apr-2021",NA,"Malapad","Baco","Oriental Mindoro","Southwestern Tagalog Region",13.29039427,121.066837,"phd",NA,NA,NA
"4B-21-423",NA,NA,"Canis familiaris",NA,"23-Apr-2021",NA,"Camilmil","Calapan City","Oriental Mindoro","Southwestern Tagalog Region",13.33178512,121.1780294,"phd",NA,NA,NA
"4B-21-528",NA,NA,"Canis familiaris",NA,"28-May-2021",NA,"Aninuan","Puerto Galera","Oriental Mindoro","Southwestern Tagalog Region",13.39217641,120.8953101,"phd",NA,NA,NA
"4B-21622",NA,NA,"Canis familiaris",NA,"16-Feb-2022",NA,"Mangangan","Baco","Oriental Mindoro","Southwestern Tagalog Region",13.29039427,121.066837,"phd",NA,NA,NA
"4B-22-114",NA,NA,"Canis familiaris",NA,"14-Jan-2022",NA,"Mayabig","Baco","Oriental Mindoro","Southwestern Tagalog Region",13.29039427,121.066837,"phd",NA,NA,NA
"4B-22-13",NA,NA,"Canis familiaris",NA,"22-Apr-2022",NA,"Teresita","Mansalay","Oriental Mindoro","Southwestern Tagalog Region",12.54836969,121.3482134,"phd",NA,NA,NA
"4B-22-15",NA,NA,"Canis familiaris",NA,"05-Jan-2022",NA,"San Isidro","Puerto Galera","Oriental Mindoro","Southwestern Tagalog Region",13.39217641,120.8953101,"phd",NA,NA,NA
"4B-22-16",NA,NA,"Canis familiaris",NA,"28-Apr-2022",NA,"Orcenuma","Bongabong","Oriental Mindoro","Southwestern Tagalog Region",12.71623574,121.3862303,"phd",NA,NA,NA
"4B-22-17",NA,NA,"Canis familiaris",NA,"08-May-2022",NA,"Narra","Gloria","Oriental Mindoro","Southwestern Tagalog Region",12.92166054,121.3754507,"phd",NA,NA,NA
"4B-22-20",NA,NA,"Canis familiaris",NA,"19-May-2022",NA,"Don Pedro","Mansalay","Oriental Mindoro","Southwestern Tagalog Region",12.54836969,121.3482134,"phd",NA,NA,NA
"4B-22-21",NA,NA,"Canis familiaris",NA,"31-May-2022",NA,"Panggulayan","Pinamalayan","Oriental Mindoro","Southwestern Tagalog Region",13.02301767,121.4031803,"phd",NA,NA,NA
"4B-22-28",NA,NA,"Canis familiaris",NA,"27-Jul-2022",NA,"Mangangan","Baco","Oriental Mindoro","Southwestern Tagalog Region",13.29039427,121.066837,"phd",NA,NA,NA
"4B-22-30",NA,NA,"Canis familiaris",NA,"12-Aug-2022",NA,"Bangkatan","Baco","Oriental Mindoro","Southwestern Tagalog Region",13.29039427,121.066837,"phd",NA,NA,NA
"4B-22-31",NA,NA,"Canis familiaris",NA,"18-Aug-2022",NA,"Bayanan","Pola","Oriental Mindoro","Southwestern Tagalog Region",13.13990357,121.4449478,"phd",NA,NA,NA
"4B-22-35",NA,NA,"Canis familiaris",NA,"25-Oct-2022",NA,"Bagumbayan","Roxas","Oriental Mindoro","Southwestern Tagalog Region",12.61737051,121.4554967,"phd",NA,NA,NA
"4B-22-37",NA,NA,"Canis familiaris",NA,"01-Oct-2022",NA,"San Isidro","Alcantara","Romblon","Southwestern Tagalog Region",12.29784708,122.054934,"phd",NA,NA,NA
