"tip","distance","Sample_ID","Case_no","Accession","Host","Sample_type","Preferred_date","Date_source","Barangay","Municipality","Municipality_std","Province","Province_std","Region","Region_std","Latitude","Longitude","Source","Author","Pubmed","Genome_coverage","Host_scientific","Host_common","Host_type","Major_Island","Region_short","phylogenetic_clade","lineage","decimal_date"
"OR971341",0.02757084,"CAR-2022-001",NA,"OR971341","Canis lupus familiaris","brain",2022-04-01,"date_collected",NA,NA,NA,"Abra","Abra","Cordillera Administrative Region (CAR)","Cordillera Administrative Region (CAR)",NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151,"Canis lupus familiaris","Dog","Domestic","Luzon","CAR","AL_Asian_SEA4","Asian SEA4_A1.1.2",2022.24657534247
"OR971331",0.02757084,"CAR-2021-016",NA,"OR971331","Canis lupus familiaris","brain",2021-02-28,"date_collected",NA,NA,NA,"Abra","Abra","Cordillera Administrative Region (CAR)","Cordillera Administrative Region (CAR)",NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151,"Canis lupus familiaris","Dog","Domestic","Luzon","CAR","AL_Asian_SEA4","Asian SEA4_A1.1.2",2021.15890410959
"OR971339",0.027657307,"CAR-2021-074",NA,"OR971339","Canis lupus familiaris","brain",2021-03-11,"date_collected",NA,NA,NA,"Abra","Abra","Cordillera Administrative Region (CAR)","Cordillera Administrative Region (CAR)",NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151,"Canis lupus familiaris","Dog","Domestic","Luzon","CAR","AL_Asian_SEA4","Asian SEA4_A1.1.2",2021.18904109589
"OR971344",0.027830322,"CAR-2022-007",NA,"OR971344","Canis lupus familiaris","brain",2022-01-02,"date_collected",NA,NA,NA,"Abra","Abra","Cordillera Administrative Region (CAR)","Cordillera Administrative Region (CAR)",NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151,"Canis lupus familiaris","Dog","Domestic","Luzon","CAR","AL_Asian_SEA4","Asian SEA4_A1.1.2",2022.00273972603
"Z-14-098",0.025358149,"Z-14-098",NA,NA,"Canis familiaris",NA,2014-04-29,"date_collected","Dita","Cuenca","Batangas-Cuenca","Batangas","Batangas","Calabarzon","Region IV-A (Calabarzon)",13.90952328,121.0537657,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2014.32328767123
"Z-12-012",0.025254776,"Z-12-012",NA,NA,"Canis familiaris",NA,2012-01-16,"date_collected","Sulpoc","Tanauan","Batangas-Bauan","Batangas","Batangas","Calabarzon","Region IV-A (Calabarzon)",14.09625533,121.0970452,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2012.04098360656
"Z-07-398",0.024017765,"Z-07-398",NA,NA,"Canis familiaris",NA,2007-12-19,"date_collected","Paciano Rizal","Calamba City","Laguna-Calamba City","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.18862277,121.1242055,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2007.96438356164
"Z-17-193",0.02583516,"Z-17-193",NA,NA,"Canis familiaris",NA,2017-10-13,"date_collected","Binonoan","Infanta","Quezon-Infanta","Quezon","Quezon","Calabarzon","Region IV-A (Calabarzon)",14.71657136,121.650984,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1",2017.78082191781
"Z-16-186",0.025963135,"Z-16-186",NA,NA,"Dog",NA,2016-03-20,"date_collected","Woodrow Subd.,Bgy. Pasig","Antipolo City","Rizal-Antipolo City","Rizal","Rizal","Calabarzon (IV-A)","Region IV-A (Calabarzon)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Africa_A1",2016.21584699454
"OR971463",0.027489092,"R4A-2021-2750",NA,"OR971463","Canis lupus familiaris","brain",2021-05-08,"date_collected",NA,NA,NA,"Rizal","Rizal","Region IV-A (Calabarzon)","Region IV-A (Calabarzon)",NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1",2021.34794520548
"OR971459",0.026879764,"R4A-2020-2577",NA,"OR971459","Canis lupus familiaris","brain",2020-05-29,"date_collected",NA,NA,NA,"Rizal","Rizal","Region IV-A (Calabarzon)","Region IV-A (Calabarzon)",NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1",2020.40710382514
"Z-15-001",0.025431986,"Z-15-001",NA,NA,"Canis familiaris",NA,2015-01-01,"date_collected","Bagumbayan","Pililla","Rizal-Pililla","Rizal","Rizal","Calabarzon","Region IV-A (Calabarzon)",14.4548703,121.3449535,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2015
"Z-17-174",0.026464027,"Z-17-174",NA,NA,"Canis familiaris",NA,2017-09-23,"date_collected","Poblacion","Muntinlupa","Metropolitan Manila-Muntinlupa","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.40197636,121.0327847,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.1.2",2017.72602739726
"Z-14-126",0.024829622,"Z-14-126",NA,NA,"Canis familiaris",NA,2014-05-31,"date_collected","Talon 5","Las Piñas","Metropolitan Manila-Las Piñas","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.4423825,120.9940879,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.1.2",2014.41095890411
"Z-12-134",0.025242625,"Z-12-134",NA,NA,"Dog",NA,2012-06-18,"date_collected","Pag-asa","Imus","Cavite-Imus","Cavite","Cavite","Calabarzon (IV-A)","Region IV-A (Calabarzon)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2012.46174863388
"Z-13-134",0.024947783,"Z-13-134",NA,NA,"Canis familiaris",NA,2013-06-10,"date_collected","Sto. Nino Vill.,Tunasan","Muntinlupa","Metropolitan Manila-Muntinlupa","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.40197636,121.0327847,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.1.2",2013.43835616438
"Z-98-515",0.022073966,"Z-98-515",NA,NA,"Canis familiaris",NA,1998-05-20,"date_collected","Cupang","Muntinlupa","Metropolitan Manila-Muntinlupa","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.40197636,121.0327847,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.1.2",1998.38082191781
"Z-98-616",0.021328953,"Z-98-616",NA,NA,"Canis familiaris",NA,1998-06-18,"date_collected","-","San Miguel","Bulacan-San Miguel","Bulacan","Bulacan","Central Luzon","Region III (Central Luzon)",15.17310142,121.0401182,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Central Luzon","AL_Asian_SEA4","Asian SEA4_A1.2",1998.4602739726
"KX148259",0.020069181,"94272PHI",NA,"KX148259","dog","brain",1994-01-01,"date_collected",NA,NA,NA,"",NA,NA,NA,NA,NA,"vgtk","Troupin,C., Dacheux,L., Tanguy,M., Blanc,H., Bouchier,C., Vignuzzi,M., Bourhy,H.",NA,0.989188736,"Canis lupus familiaris","Dog","Domestic",NA,NA,"AL_Asian_SEA4",NA,1994
"Z-98-838",0.022494779,"Z-98-838",NA,NA,"Canis familiaris",NA,1998-08-09,"date_collected","Upper Bicutan","Taguig","Metropolitan Manila-Taguig","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.51469695,121.0660524,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.2",1998.60273972603
"KX148260",0.022910838,"04030PHI",NA,"KX148260","dog","",2004-01-01,"date_collected",NA,NA,NA,"",NA,NA,NA,NA,NA,"vgtk","Troupin,C., Dacheux,L., Tanguy,M., Blanc,H., Bouchier,C., Vignuzzi,M., Bourhy,H.",NA,0.989272544,"Canis lupus familiaris","Dog","Domestic",NA,NA,"AL_Asian_SEA4",NA,2004
"Z-06-39",0.023337029,"Z-06-39",NA,NA,"Canis familiaris",NA,2006-01-26,"date_collected","Ambulong","Tanauan","Batangas-Bauan","Batangas","Batangas","Calabarzon","Region IV-A (Calabarzon)",14.09625533,121.0970452,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.2",2006.06849315068
"KX148261",0.02087324,"94281PHI",NA,"KX148261","dog","brain",1994-01-01,"date_collected",NA,NA,NA,"",NA,NA,NA,NA,NA,"vgtk","Troupin,C., Dacheux,L., Tanguy,M., Blanc,H., Bouchier,C., Vignuzzi,M., Bourhy,H.",NA,0.988937311,"Canis lupus familiaris","Dog","Domestic",NA,NA,"AL_Asian_SEA4",NA,1994
"RADDL3-1045",0.026230028,"RADDL3-1045",NA,NA,"Canis familiaris",NA,2015-10-23,"date_collected","St. Francis","Limay","Bataan-Limay","Bataan","Bataan","Central Luzon","Region III (Central Luzon)",14.53878982,120.5544428,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Central Luzon","AL_Asian_SEA4","Asian SEA4_B1",2015.80821917808
"RADDL1-16-153",0.024705841,"RADDL1-16-153",NA,NA,"Canis familiaris",NA,2016-07-18,"date_collected","Real","Urbiztondo","Pangasinan-Urbiztondo","Pangasinan","Pangasinan","Ilocos Region","Region I (Ilocos Region)",15.82353439,120.3636915,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Ilocos Region","AL_Asian_SEA4","Asian SEA4_B1",2016.54371584699
"RADDL3-16-1008",0.025821667,"RADDL3-16-1008",NA,NA,"Canis familiaris",NA,2016-10-27,"date_collected","Pamaldan","Cabanatuan City","Nueva Ecija-Cabanatuan City","Nueva Ecija","Nueva Ecija","Central Luzon","Region III (Central Luzon)",15.49243695,120.9899426,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Central Luzon","AL_Asian_SEA4","Asian SEA4_B1",2016.81967213115
"OR971381",0.026308917,"R1-2019-178",NA,"OR971381","Canis lupus familiaris","brain",2019-09-10,"date_collected","Nalsian","Calasiao","Pangasinan-Agno","Pangasinan","Pangasinan","Region I (Ilocos Region)","Region I (Ilocos Region)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151,"Canis lupus familiaris","Dog","Domestic","Luzon","Ilocos Region","AL_Asian_SEA4","Asian SEA4_B1",2019.6904109589
"OR971390",0.027608445,"R1-2022-034",NA,"OR971390","Canis lupus familiaris","brain",2022-04-04,"date_collected","Namboongan","Santo tomas","La Union-Santo Tomas","La Union","La Union","Region I (Ilocos Region)","Region I (Ilocos Region)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","Ilocos Region","AL_Asian_SEA4","Asian SEA4_B1",2022.25479452055
"OR971392",0.027696718,"R1-2022-042",NA,"OR971392","Canis lupus familiaris","brain",2022-04-21,"date_collected","Balangobong","Binalonan","Pangasinan-Agno","Pangasinan","Pangasinan","Region I (Ilocos Region)","Region I (Ilocos Region)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","Ilocos Region","AL_Asian_SEA4","Asian SEA4_B1",2022.30136986301
"REGION_5_2018-100",0.025911717,"REGION_5_2018-100",NA,NA,"Dog",NA,2018-03-27,"date_collected","ZONE 1","LIBON","Albay-Libon","ALBAY","Albay","Bicol (V)","Region V (Bicol Region)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2018.23287671233
"14",0.026363009,"14",NA,NA,"Canis familiaris",NA,2019-01-28,"date_collected","Bocolod","Libon","Albay-Libon","Albay","Albay","Bicol Region","Region V (Bicol Region)",NA,NA,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2019.07397260274
"OR971506",0.026073499,"R5-2019-0064",NA,"OR971506","Canis lupus familiaris","brain",2019-03-07,"date_collected","Carolina","Naga city","Camarines Sur-Bato","Camarines Sur","Camarines Sur","Region V (Bicol Region)","Region V (Bicol Region)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2019.17808219178
"OR971519",0.026679839,"R5-2021-0329",NA,"OR971519","Canis lupus familiaris","brain",2021-03-22,"date_collected","Dinaga","Naga city","Camarines Sur-Bato","Camarines Sur","Camarines Sur","Region V (Bicol Region)","Region V (Bicol Region)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2021.21917808219
"OR971515",0.026679783,"R5-2021-0142",NA,"OR971515","Canis lupus familiaris","brain",2021-02-01,"date_collected","Concepcion pequeña","Naga city","Camarines Sur-Bato","Camarines Sur","Camarines Sur","Region V (Bicol Region)","Region V (Bicol Region)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2021.08493150685
"OR971509",0.026159769,"R5-2021-0069",NA,"OR971509","Canis lupus familiaris","brain",2021-01-11,"date_collected","Culiat","Ligao city","Albay-Ligao City","Albay","Albay","Region V (Bicol Region)","Region V (Bicol Region)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2021.02739726027
"REGION_5_2018-50",0.026142641,"REGION_5_2018-50",NA,NA,"Dog",NA,2018-12-20,"date_collected","BASAG","LIGAO","Albay-Oas","ALBAY","Albay","Bicol (V)","Region V (Bicol Region)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2018.96712328767
"REGION_5_2019-1",0.02618477,"REGION_5_2019-1",NA,NA,"Dog",NA,2019-03-20,"date_collected","PANAL","TABACO","Albay-Oas","ALBAY","Albay","Bicol (V)","Region V (Bicol Region)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2019.21369863014
"REGION_5_2019-13",0.026363408,"REGION_5_2019-13",NA,NA,"Dog",NA,2019-01-17,"date_collected","BATANG","LIGAO","Albay-Oas","ALBAY","Albay","Bicol (V)","Region V (Bicol Region)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2019.04383561644
"REGION_5_2018-304",0.026095981,"REGION_5_2018-304",NA,NA,"Dog",NA,2018-10-25,"date_collected","SAN ROQUE","DARAGA","Albay-Daraga","ALBAY","Albay","Bicol (V)","Region V (Bicol Region)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2018.81369863014
"19-30",0.025558282,"19-30",NA,NA,"Canis familiaris",NA,2019-11-02,"date_collected","Cabagnan","Camalig","Albay-Camalig","Albay","Albay","Bicol Region","Region V (Bicol Region)",NA,NA,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2019.83561643836
"19-40",0.025731774,"19-40",NA,NA,"Canis familiaris",NA,2019-02-27,"date_collected","","Santo Domingo","Albay-Santo Domingo","Albay","Albay","Bicol Region","Region V (Bicol Region)",NA,NA,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2019.15616438356
"153",0.025483613,"153",NA,NA,"Canis familiaris",NA,2018-05-17,"date_collected","Paulog","Ligao City","Albay-Ligao City","Albay","Albay","Bicol Region","Region V (Bicol Region)",13.18230598,123.4944229,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_B1",2018.37260273973
"OR971523",0.026512051,"R5-2021-0404",NA,"OR971523","Canis lupus familiaris","brain",2021-04-12,"date_collected","Tara","Sipocot","Camarines Sur-Sipocot","Camarines Sur","Camarines Sur","Region V (Bicol Region)","Region V (Bicol Region)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2021.27671232877
"OR971516",0.025990541,"R5-2021-0276",NA,"OR971516","Canis lupus familiaris","brain",2021-03-05,"date_collected","Cuyapi","Libmanan","Camarines Sur-Libmanan","Camarines Sur","Camarines Sur","Region V (Bicol Region)","Region V (Bicol Region)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2021.17260273973
"OR971518",0.026249975,"R5-2021-0328",NA,"OR971518","Canis lupus familiaris","brain",2021-03-22,"date_collected","Igualdad","Naga city","Camarines Sur-Bato","Camarines Sur","Camarines Sur","Region V (Bicol Region)","Region V (Bicol Region)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2021.21917808219
"R5-21-128",0.02660374,"R5-21-128",NA,NA,"Canis familiaris",NA,2021-11-09,"date_collected","Cararayan","Naga City","Camarines Sur-Bato","Camarines Sur","Camarines Sur","Bicol Region","Region V (Bicol Region)",13.64368803,123.2594656,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2021.85479452055
"OR971529",0.026066443,"R5-2021-0470",NA,"OR971529","Canis lupus familiaris","brain",2021-05-03,"date_collected","Poblacion","Talisay","Camarines Norte-Daet","Camarines Norte","Camarines Norte","Region V (Bicol Region)","Region V (Bicol Region)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2021.33424657534
"OR971524",0.026065989,"R5-2021-0424",NA,"OR971524","Canis lupus familiaris","brain",2021-04-19,"date_collected","Bactas","Basud","Camarines Norte-Basud","Camarines Norte","Camarines Norte","Region V (Bicol Region)","Region V (Bicol Region)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2021.29589041096
"OR971514",0.026152415,"R5-2021-0140",NA,"OR971514","Canis lupus familiaris","brain",2021-02-01,"date_collected","Dalas","Labo","Camarines Norte-Labo","Camarines Norte","Camarines Norte","Region V (Bicol Region)","Region V (Bicol Region)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2021.08493150685
"OR971533",0.025893202,"R5-2021-0517",NA,"OR971533","Canis lupus familiaris","brain",2021-05-10,"date_collected","Batobalani","Paracale","Camarines Norte-Paracale","Camarines Norte","Camarines Norte","Region V (Bicol Region)","Region V (Bicol Region)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2021.35342465753
"OR971513",0.025979726,"R5-2021-0139",NA,"OR971513","Canis lupus familiaris","brain",2021-02-01,"date_collected","Lag-on","Daet","Camarines Norte-Daet","Camarines Norte","Camarines Norte","Region V (Bicol Region)","Region V (Bicol Region)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2021.08493150685
"OR971512",0.025806929,"R5-2021-0138",NA,"OR971512","Canis lupus familiaris","brain",2021-02-01,"date_collected","Mancruz","Daet","Camarines Norte-Daet","Camarines Norte","Camarines Norte","Region V (Bicol Region)","Region V (Bicol Region)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2021.08493150685
"R5-21-115",0.025990021,"R5-21-115",NA,NA,"Canis familiaris",NA,2021-09-28,"date_collected","Pob. III","Vinzons","Camarines Norte-Vinzons","Camarines Norte","Camarines Norte","Bicol Region","Region V (Bicol Region)",14.19277209,122.8889974,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2021.7397260274
"OR971530",0.025288013,"R5-2021-0472",NA,"OR971530","Canis lupus familiaris","brain",2021-05-03,"date_collected","Calangcawan sur","Vinzons","Camarines Norte-Vinzons","Camarines Norte","Camarines Norte","Region V (Bicol Region)","Region V (Bicol Region)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2021.33424657534
"R5-21-140",0.02586838,"R5-21-140",NA,NA,"Canis familiaris",NA,2021-12-10,"date_collected","Calang Calawan","Vinzons","Camarines Norte-Vinzons","Camarines Norte","Camarines Norte","Bicol Region","Region V (Bicol Region)",14.19277209,122.8889974,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2021.9397260274
"REGION_5_2018-311",0.025474995,"REGION_5_2018-311",NA,NA,"Dog",NA,2018-11-13,"date_collected","BARIIS","TIWI","Albay-Tiwi","ALBAY","Albay","Bicol (V)","Region V (Bicol Region)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Bicol Region","AL_Asian_SEA4","Asian SEA4_A1.2",2018.86575342466
